title,"eai:acl.owner",actions,"eai:acl.app","cron_schedule","dispatch.earliest_time","dispatch.latest_time",search
"Threat - DET-1210292-proxy_download_susp_tlds_blacklist - Rule",axg3394,"send_to_sentinel",search,"35 * * * *","-1h",now,"index=zscaler filename IN(""*.exe"" ""*.vbs"" ""*.bat"" ""*.rar"" ""*.ps1"" ""*.doc"" ""*.docm"" ""*.xls"" ""*.xlsm"" ""*.pptm"" ""*.rtf"" ""*.hta"" ""*.dll"" ""*.ws"" ""*.wsf"" ""*.sct"" ""*.zip"") ehost IN(""*country"" ""*stream"" ""*gdn"" ""*mom"" ""*xin"" ""*kim"" ""*men"" ""*loan"" ""*download"" ""*racing"" ""*online"" ""*science"" ""*ren"" ""*gb"" ""*win"" ""*top"" ""*review"" ""*vip"" ""*party"" ""*tech"" ""*xyz"" ""*date"" ""*faith"" ""*zip"" ""*cricket"" ""*space"" ""*info"" ""*vn"" ""*cm"" ""*am"" ""*cc"" ""*asia"" ""*ws"" ""*tk"" ""*biz"" ""*su"" ""*st"" ""*ro"" ""*ge"" ""*ms"" ""*pk"" ""*nu"" ""*me"" ""*ph"" ""*to"" ""*tt"" ""*name"" ""*tv"" ""*kz"" ""*tc"" ""*mobi"" ""*study"" ""*click"" ""*link"" ""*trade"" ""*accountant"" ""*cf"" ""*gq"" ""*ml"" ""*ga"" ""*pw"") NOT ehost IN(""aka.ms"" ""*.sfx.ms"" ""www.regtap.info"" ""mycourses.lawonline.me"") login!=HUM_Guest reqmethod=GET
| rex field=ehost ""(?<tld>\.[a-z]+)$""
| search tld IN("".country"" "".stream"" "".gdn"" "".mom"" "".xin"" "".kim"" "".men"" "".loan"" "".download"" "".racing"" "".online"" "".science"" "".ren"" "".gb"" "".win"" "".top"" "".review"" "".vip"" "".party"" "".tech"" "".xyz"" "".date"" "".faith"" "".zip"" "".cricket"" "".space"" "".info"" "".vn"" "".cm"" "".am"" "".cc"" "".asia"" "".ws"" "".tk"" "".biz"" "".su"" "".st"" "".ro"" "".ge"" "".ms"" "".pk"" "".nu"" "".me"" "".ph"" "".to"" "".tt"" "".name"" "".tv"" "".kz"" "".tc"" "".mobi"" "".study"" "".click"" "".link"" "".trade"" "".accountant"" "".cf"" "".gq"" "".ml"" "".ga"" "".pw"")
| eval time=strftime(_time,""%Y-%m-%dT %H:%M:%S.%Z"")  
| stats count by time action cip login reqmethod sip ehost filesubtype filename eurl ua
| sort 0 + time
| stats sum(count) as loginCIPCount list(count) as requestCount list(time) as time list(action) as action list(reqmethod) as reqmethod list(sip) as sip list(ehost) as ehost list(filesubtype) as filesubtype list(filename) as filename list(eurl) as eurl list(ua) as ua by cip login
| sort 0 - loginCIPCount
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210292-proxy_download_susp_tlds_blacklist""
| setfields detection_description = ""Detects download of certain risky filetypes from suspicious TLDs.""
| setfields severity = ""medium"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-1210298-proxy_susp_flash_download_loc - Rule",axg3394,"send_to_sentinel",search,"37 * * * *","-1h",now,"index=zscaler login!=HUM_Guest eurlpath IN(""*/install_flash_player.exe*"" ""*/flash_install.php*"") NOT ehost IN(""*.adobe.com"" ""adobe.com"")
| stats count by _time cip login action sip ehost eurlpath ua
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210298-proxy_susp_flash_download_loc""
| setfields detection_description = ""Reference: https://dev.azure.com/humana/Threat-Management-Operations/_wiki/wikis/Detections/7915/DET-1210298-proxy_susp_flash_download_loc""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-1210299-proxy_telegram_api - Rule",axg3394,"send_to_sentinel",search,"37 * * * *","-1h",now,"index=zscaler login!=HUM_Guest ehost=""api.telegram.org"" NOT ua IN(""*Telegram*"" ""*Bot*"")
| stats count by _time cip login action sip ehost eurlpath ua
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210299-proxy_telegram_api""
| setfields detection_description = ""Reference: https://dev.azure.com/humana/Threat-Management-Operations/_wiki/wikis/Detections/7916/DET-1210299-proxy_telegram_api""
| setfields severity = ""medium"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-1210301-Anomalous_BITS_Traffic(proxy_ua_bitsadmin_susp_tld) - Rule",axg3394,"send_to_sentinel",search,"40 * * * *","-1h",now,"index=zscaler login!=HUM_Guest ua=""Microsoft BITS/*""
| rex field=ehost ""(?<domain>[a-z0-9\-]+\.[a-z]+)$""
| search NOT domain IN(""gvt1.com"" ""live.com"" ""microsoft.com"" ""windowsupdate.com"" ""googleapis.com"" ""azureedge.net"" ""docker.com"" ""adobe.com"" ""think-cell.com"" ""google.com"" ""virtualearth.net"" ""thousandeyes.com"" ""worldshipmedia.com"" ""autodesk.com"" ""msn.com"" ""s-msn.com"" ""mozilla.net"" ""sysinternals.com"" ""aka.ms"" ""postsharp.net"" ""office365.com"" ""lenovo.com"" ""mozilla.org"" ""dell.com"" ""nero.com"" ""bing.com"" ""qs1.com"" ""xamarin.com"" ""sfx.ms"" ""network-auth.com"" ""python.org"" ""humad.com"" ""humana.com"" ""hp.com"" ""apache.org"" ""att.com"" ""oracle.com"" ""highfive.com"" ""x2go.org"" ""dropbox.com"" ""nodejs.org"" ""mobatek.net"" ""office.net"" ""c-ij.com"" ""c-wss.com"") NOT ehost IN(""*microsoft-com.akamaized.net"" ""img-s-msn-com.akamaized.net"" ""officecdn.microsoft.com.edgesuite.net"") NOT(ehost=""*.s.loris.llnwd.net"" AND ehost=""*-windowsupdate*"")
| search domain!=cloudfront.net AND eurlpath!=""/prod/win/v*/highfiveapp.msi""
| stats count by _time login cip domain eurl
| sort 0 - count
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210301-Anomalous_BITS_Traffic(proxy_ua_bitsadmin_susp_tld)""
| setfields detection_description = ""Reference: https://dev.azure.com/humana/Threat-Management-Operations/_workitems/edit/1210301""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-1210302-proxy_ua_cryptominer - Rule",axg3394,"send_to_sentinel",search,"21 * * * *","-1h",now,"index=zscaler login!=HUM_Guest ua IN(""XMRig*"" ""ccminer*"")
| stats count by _time cip login sip ehost ua action
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210302-proxy_ua_cryptominer""
| setfields detection_description = ""DET-1210302-proxy_ua_cryptominer""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-1210309-Ursnif_Malware_Download_URL_Pattern(proxy_ursnif_malware) - Rule",axg3394,"send_to_sentinel",search,"22 * * * *","-1h",now,"index=zscaler (eurlpath=""*/*.php?l=*.cab"" respcode=""200"")
| table _time cip login proto reqmethod respcode filesubtype sip ehost eurlpath ua
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210309-Ursnif_Malware_Download_URL_Pattern(proxy_ursnif_malware)""
| setfields detection_description = ""DET-1210309-Ursnif_Malware_Download_URL_Pattern(proxy_ursnif_malware)""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-1210326 win_alert_mimikatz_keywords - Rule",sgb2991,"email, send_to_sentinel",search,"13 * * * *","-1h",now,"index=wineventlog SourceName!=""McAfee Endpoint Security"" source!=""WinEventLog:TITUS/Operational"" EventCode!=2001 mimikatz OR mimilib OR ""*<3 eo.oe*"" OR eo.oe.kiwi OR privilege::debug OR sekurlsa::logonpasswords OR lsadump::sam OR mimidrv.sys OR p::d OR s::l
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210326 win_alert_mimikatz_keywords""
| setfields detection_description = ""DET-1210326 win_alert_mimikatz_keywords""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-1210362-win_susp_dhcp_config_failed - Rule",axg3394,"send_to_sentinel",search,"41 * * * *","-1h",now,"index=wineventlog source IN(""WinEventLog:System"" ""XmlWinEventLog:System"") EventCode IN(""1031"" ""1032"" ""1034"") *dhcp*
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210362-win_susp_dhcp_config_failed""
| setfields detection_description = ""Reference: https://dev.azure.com/humana/Threat-Management-Operations/_wiki/wikis/Detections/9815""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-1210363-win_susp_dhcp_config - Rule",axg3394,"send_to_sentinel",search,"42 * * * *","-1h",now,"index=wineventlog source IN(""WinEventLog:System"" ""XmlWinEventLog:System"") EventCode IN(""1033"") *dhcp*
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210363-win_susp_dhcp_config""
| setfields detection_description = ""Reference: https://dev.azure.com/humana/Threat-Management-Operations/_wiki/wikis/Detections/9816""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-1210396 win_mal_ryuk - Rule",sgb2991,"send_to_sentinel",search,"30 * * * *","-1h",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=1 (process_name=""net.exe"" OR process_name=""net1.exe"") cmdline=""*stop*"" AND (cmdline=""*samss*"" OR cmdline=""*audioendpointbuilder*"" OR cmdline=""*unistoresvc_?????"")
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210396 win_mal_ryuk""
| setfields detection_description = ""DET-1210396 win_mal_ryuk""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"Threat - DET-1210478 win malware emotet-1 - Rule",sgb2991,"send_to_sentinel",search,"45 * * * *","-1h",now,"index=wineventlog (sourcetype=""wineventlog:Microsoft-Windows-PowerShell/Operational"" OR source=""WinEventLog:Microsoft-Windows-PowerShell/Operational"" OR source=""WMI:WinEventLog:Microsoft-Windows-PowerShell/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-PowerShell/Operational"") EventCode=4104 AND (Message=""*JABlAG4AdgA6AHUAcwBlAHIAcAByAG8AZgBpAGwAZQ*"" OR Message=""*QAZQBuAHYAOgB1AHMAZQByAHAAcgBvAGYAaQBsAGUA*"" OR Message=""*kAGUAbgB2ADoAdQBzAGUAcgBwAHIAbwBmAGkAbABlA*"" OR Message=""*IgAoACcAKgAnACkAOwAkA*"" OR Message=""*IAKAAnACoAJwApADsAJA*"" OR Message=""*iACgAJwAqACcAKQA7ACQA*"" OR Message=""*JABGAGwAeAByAGgAYwBmAGQ*"")
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210478 win malware emotet-1""
| setfields detection_description = ""DET-1210478 win malware emotet-1""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = ""['T1059.001']""
``` END ```"
"Threat - DET-1210478 win malware emotet-2 - Rule",sgb2991,"send_to_sentinel",search,"45 * * * *","-1h",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=1 (cmdline=""*JABlAG4AdgA6AHUAcwBlAHIAcAByAG8AZgBpAGwAZQ*"" OR cmdline=""*QAZQBuAHYAOgB1AHMAZQByAHAAcgBvAGYAaQBsAGUA*"" OR cmdline=""*kAGUAbgB2ADoAdQBzAGUAcgBwAHIAbwBmAGkAbABlA*"" OR cmdline=""*IgAoACcAKgAnACkAOwAkA*"" OR cmdline=""*IAKAAnACoAJwApADsAJA*"" OR cmdline=""*iACgAJwAqACcAKQA7ACQA*"" OR cmdline=""*JABGAGwAeAByAGgAYwBmAGQ*"")
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210478 win malware emotet-2""
| setfields detection_description = ""DET-1210478 win malware emotet-2""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = ""['T1059.001']""
``` END ```"
"Threat - DET-1210481 win malware qbot - Rule",sgb2991,"send_to_sentinel",search,"45 * * * *","-1h",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=1 (parent_process_name=""winrar.exe"" AND process_name=""wscript.exe"") OR (cmdline=""*regsvr32.exe*"" AND cmdline=""*c:\\programdata*"" AND cmdline=""*.tmp*"") OR (cmdline=""*ping.exe -n 6 127.0.0.1 & type*"")
    



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210481 win malware qbot""
| setfields detection_description = ""DET-1210481 win malware qbot""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = """" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = ""['T1059.003']""
``` END ```"
